Timestamp,DryBulb,Globe,HeatIndex,Humidity,WBGTIn,WBGTOut,WetBulb
1/19/23 3:45,23.4,23.4,NaN,26,16.5,16.5,13.5
1/19/23 3:47,23.4,23.4,NaN,26,16.4,16.4,13.4
1/19/23 3:49,23.4,23.4,NaN,26,16.4,16.4,13.5
1/19/23 3:51,23.5,23.4,NaN,26.1,16.5,16.5,13.5
1/19/23 3:53,23.5,23.5,NaN,26.1,16.5,16.5,13.5
1/19/23 3:55,23.5,23.5,NaN,26,16.5,16.5,13.5
1/19/23 3:57,23.5,23.5,NaN,25.9,16.5,16.5,13.5
1/19/23 3:59,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:01,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:03,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:05,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:07,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:09,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:11,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:13,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:15,23.5,23.5,NaN,25.7,16.4,16.4,13.4
1/19/23 4:17,23.5,23.5,NaN,25.7,16.4,16.4,13.4
1/19/23 4:19,23.5,23.5,NaN,25.7,16.4,16.4,13.4
1/19/23 4:21,23.5,23.5,NaN,25.7,16.5,16.5,13.5
1/19/23 4:23,23.5,23.5,NaN,25.6,16.5,16.5,13.5
1/19/23 4:25,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:27,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:29,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:31,23.6,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:33,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:35,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:37,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:39,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:41,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:43,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:45,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:47,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:49,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:51,23.5,23.6,NaN,25.5,16.5,16.5,13.5
1/19/23 4:53,23.6,23.6,NaN,25.3,16.5,16.5,13.4
1/19/23 4:55,23.6,23.6,NaN,25.5,16.5,16.5,13.5
1/19/23 4:57,23.6,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 4:59,23.6,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 5:01,23.6,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 5:03,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 5:05,23.5,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 5:07,23.5,23.5,NaN,25.6,16.5,16.5,13.5
1/19/23 5:09,23.5,23.5,NaN,25.6,16.5,16.5,13.5
1/19/23 5:11,23.5,23.5,NaN,25.6,16.5,16.5,13.5
1/19/23 5:13,23.5,23.5,NaN,25.6,16.5,16.5,13.5
1/19/23 5:15,23.5,23.6,NaN,25.5,16.5,16.5,13.5
1/19/23 5:17,23.6,23.6,NaN,25.5,16.5,16.5,13.5
1/19/23 5:19,23.6,23.6,NaN,25.5,16.5,16.5,13.5
1/19/23 5:21,23.6,23.6,NaN,25.5,16.5,16.5,13.5
1/19/23 5:23,23.6,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 5:25,23.6,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 5:27,23.6,23.5,NaN,25.5,16.5,16.5,13.5
1/19/23 5:29,23.6,23.5,NaN,25.5,16.5,16.5,13.5
